is_edge,center_lat,center_lon,geom_score,label,ndvi_amp,pixel_size_m,radius_m,radius_px,ring_contrast,texture_score,tile_id,year,sample_weight
False,-34.23599929922918,19.680704489259547,0.2916666666666667,0,0.6000036001205444,27.34262983620405,2469.586318461642,90.31999969482422,0.0221323370933532,0.1241091564297676,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.19331138324565,20.42968392607999,0.28125,0,0.6598976254463196,27.34262983620405,2469.586318461642,90.31999969482422,0.0341177582740783,0.1392613798379898,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.09726347359084,20.903455406924625,0.2916666666666667,0,0.4150767624378204,27.34262983620405,2397.40200099039,87.68000793457031,0.0522344708442688,0.1669260710477829,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.29226971599076,21.848411128483225,0.28125,0,0.5085264444351196,27.34262983620405,1459.0027447484651,53.36000061035156,0.0871019661426544,0.1360780149698257,cpis_landsat_2015_tile_000002,2015,1.0
False,-33.9045208935945,24.97568018131824,0.3020833333333333,1,0.181354820728302,27.34262983620405,1422.9104817089842,52.040000915527344,0.1205026805400848,0.2009762078523636,cpis_landsat_2015_tile_000003,2015,1.0
False,-33.60861583900553,22.28854973772609,0.3333333333333333,0,0.3541190326213836,27.34262983620405,1242.4491665115795,45.44000244140625,0.0205159187316894,0.1303953826427459,cpis_landsat_2015_tile_000002,2015,1.0
False,-33.65033361395896,19.55328743620112,0.3020833333333333,0,0.3051824569702148,27.34262983620405,2072.571425027352,75.80000305175781,0.0167649388313293,0.1409522742033004,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.17035039194789,21.005647674692568,0.3020833333333333,0,0.3882698118686676,27.34262983620405,2361.309737950909,86.3600082397461,0.0152730345726013,0.1825204193592071,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.029350838111405,21.56705877327267,0.2395833333333333,0,0.4438947439193725,27.34262983620405,1711.648690328687,62.60000228881836,0.0720980465412139,0.1568667441606521,cpis_landsat_2015_tile_000002,2015,1.0
False,-34.20107277466478,20.75210722153833,0.28125,0,0.5136895179748535,27.34262983620405,2289.125003264237,83.72000122070312,0.019965648651123,0.1716076731681823,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.98472250847852,22.314097771770783,0.28125,0,0.2230756133794784,27.34262983620405,1459.0027447484651,53.36000061035156,0.0173428058624267,0.136194035410881,cpis_landsat_2015_tile_000002,2015,1.0
False,-34.081093798476694,24.55559207448824,0.28125,0,0.2838844656944275,27.34262983620405,2469.586318461642,90.31999969482422,0.0010693371295928,0.148692175745964,cpis_landsat_2015_tile_000003,2015,1.0
False,-33.78939281994066,18.63059189500897,0.2604166666666667,0,0.4673935770988464,27.34262983620405,2289.125003264237,83.72000122070312,0.080168068408966,0.1959907710552215,cpis_landsat_2015_tile_000000,2015,1.0
False,-33.96111475649403,25.062673112385863,0.2708333333333333,0,0.4374655485153198,27.34262983620405,1819.9253751432743,66.55999755859375,0.0444758236408233,0.216466948390007,cpis_landsat_2015_tile_000003,2015,1.0
False,-34.24861159318255,19.74214925469332,0.2708333333333333,0,0.5779303312301636,27.34262983620405,2469.586318461642,90.31999969482422,0.0464824438095092,0.1308125704526901,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.354361242111274,20.248906879350283,0.2708333333333333,0,0.2333829551935196,27.34262983620405,1964.2946359089087,71.84000396728516,0.0300438702106475,0.1659382432699203,cpis_landsat_2015_tile_000001,2015,1.0
False,-34.14641932541461,20.66382076909724,0.2708333333333333,0,0.735683262348175,27.34262983620405,2433.4940554221607,89.0,0.0634999275207519,0.1708401590585708,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.64418912425666,25.726599998890748,0.25,0,0.3736954033374786,27.34262983620405,1311.352501911421,47.959999084472656,0.0010598301887512,0.1696544140577316,cpis_landsat_2015_tile_000003,2015,1.0
False,-33.990543617837446,22.34158621946484,0.2708333333333333,0,0.2371526956558227,27.34262983620405,1639.4641642497252,59.96000289916992,0.0290635526180267,0.115521028637886,cpis_landsat_2015_tile_000002,2015,1.0
False,-33.721156804117854,23.15039348710493,0.25,0,0.1422691494226455,27.34262983620405,1639.4641642497252,59.96000289916992,0.0222851932048797,0.1297142952680587,cpis_landsat_2015_tile_000002,2015,1.0
False,-33.96402531117349,25.02807003395941,0.25,0,0.1578934490680694,27.34262983620405,1783.833320711504,65.24000549316406,0.0369317531585693,0.2564504742622375,cpis_landsat_2015_tile_000003,2015,1.0
False,-34.145772433138724,21.21261951615371,0.2604166666666667,0,0.5285303592681885,27.34262983620405,2253.0327402247563,82.4000015258789,0.0809563994407653,0.1593856066465377,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.15392457150586,18.60213324049023,0.2916666666666667,0,0.5856348872184753,27.34262983620405,1856.017846790466,67.8800048828125,0.075244665145874,0.1693381071090698,cpis_landsat_2015_tile_000000,2015,1.0
False,-34.03775905601185,24.55365172663346,0.28125,0,0.194748044013977,27.34262983620405,1278.5414295510604,46.76000213623047,0.0485626757144928,0.1133583188056945,cpis_landsat_2015_tile_000003,2015,1.0
False,-34.071715373751566,23.03397169469389,0.3229166666666667,0,0.1261371970176696,27.34262983620405,2433.4940554221607,89.0,0.1373321413993835,0.2700430750846863,cpis_landsat_2015_tile_000002,2015,1.0
False,-34.423567530553335,19.80779812907732,0.2916666666666667,0,0.7086685299873352,27.34262983620405,2289.125003264237,83.72000122070312,0.0418560206890106,0.1761862337589264,cpis_landsat_2015_tile_000001,2015,1.0
False,-33.77095941662835,25.33173647996751,0.3333333333333333,0,0.3821218907833099,27.34262983620405,773.2495905425446,28.280000686645508,0.0074346363544464,0.1246630176901817,cpis_landsat_2015_tile_000003,2015,1.0
False,-34.02449993557716,21.553152851029637,0.28125,0,0.4817331433296203,27.34262983620405,1495.0951120918014,54.68000411987305,0.0267001092433929,0.1665845364332199,cpis_landsat_2015_tile_000002,2015,1.0
